id,kodikos_dimotikis_enotitas,onoma_dimotikis_enotitas,kodikos_neou_ota,eidos_neou_ota,onoma_neou_ota,kodikos_perifereiakis_enotitas,perifereiaki_enotita,kodikos_perifereias,perifereia
798,924106,ΤΕΓΕΑΣ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
799,924107,ΤΡΙΠΟΛΗΣ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
800,924108,ΦΑΛΑΝΘΟΥ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
801,924201,ΒΕΛΟΥ,9242,ΔΗΜΟΣ,ΒΕΛΟΥ-ΒΟΧΑΣ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
802,924202,ΒΟΧΑΣ,9242,ΔΗΜΟΣ,ΒΕΛΟΥ-ΒΟΧΑΣ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
803,924301,ΑΣΣΟΥ-ΛΕΧΑΙΟΥ,9243,ΔΗΜΟΣ,ΚΟΡΙΝΘΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
804,924302,ΚΟΡΙΝΘΙΩΝ,9243,ΔΗΜΟΣ,ΚΟΡΙΝΘΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
805,924303,ΣΑΡΩΝΙΚΟΥ,9243,ΔΗΜΟΣ,ΚΟΡΙΝΘΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
806,924304,ΣΟΛΥΓΕΙΑΣ,9243,ΔΗΜΟΣ,ΚΟΡΙΝΘΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
807,924305,ΤΕΝΕΑΣ,9243,ΔΗΜΟΣ,ΚΟΡΙΝΘΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
808,924401,ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,9244,ΔΗΜΟΣ,ΛΟΥΤΡΑΚΙΟΥ-ΑΓ.ΘΕΟΔΩΡΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
809,924402,ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ,9244,ΔΗΜΟΣ,ΛΟΥΤΡΑΚΙΟΥ-ΑΓ.ΘΕΟΔΩΡΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
810,924501,ΝΕΜΕΑΣ,9245,ΔΗΜΟΣ,ΝΕΜΕΑΣ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
811,924601,ΕΥΡΩΣΤΙΝΗΣ,9246,ΔΗΜΟΣ,ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
812,924602,ΞΥΛΟΚΑΣΤΡΟΥ,9246,ΔΗΜΟΣ,ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
813,924701,ΣΙΚΥΩΝΙΩΝ,9247,ΔΗΜΟΣ,ΣΙΚΥΩΝΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
814,924702,ΣΤΥΜΦΑΛΙΑΣ,9247,ΔΗΜΟΣ,ΣΙΚΥΩΝΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
815,924703,ΦΕΝΕΟΥ,9247,ΔΗΜΟΣ,ΣΙΚΥΩΝΙΩΝ,1003,ΚΟΡΙΝΘΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
816,924801,ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,9248,ΔΗΜΟΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
817,924802,ΓΥΘΕΙΟΥ,9248,ΔΗΜΟΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
818,924803,ΟΙΤΥΛΟΥ,9248,ΔΗΜΟΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
819,924804,ΣΜΥΝΟΥΣ,9248,ΔΗΜΟΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
820,924901,ΕΛΑΦΟΝΗΣΟΥ,9249,ΔΗΜΟΣ,ΕΛΑΦΟΝΗΣΟΥ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
821,925001,ΓΕΡΟΝΘΡΩΝ,9250,ΔΗΜΟΣ,ΕΥΡΩΤΑ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
822,925002,ΕΛΟΥΣ,9250,ΔΗΜΟΣ,ΕΥΡΩΤΑ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
823,925003,ΚΡΟΚΕΩΝ,9250,ΔΗΜΟΣ,ΕΥΡΩΤΑ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
824,925004,ΝΙΑΤΩΝ,9250,ΔΗΜΟΣ,ΕΥΡΩΤΑ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
825,925005,ΣΚΑΛΑΣ,9250,ΔΗΜΟΣ,ΕΥΡΩΤΑ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
826,925101,ΑΣΩΠΟΥ,9251,ΔΗΜΟΣ,ΜΟΝΕΜΒΑΣΙΑΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
827,925102,ΒΟΙΩΝ,9251,ΔΗΜΟΣ,ΜΟΝΕΜΒΑΣΙΑΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
828,925103,ΖΑΡΑΚΑ,9251,ΔΗΜΟΣ,ΜΟΝΕΜΒΑΣΙΑΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
829,925104,ΜΟΛΑΩΝ,9251,ΔΗΜΟΣ,ΜΟΝΕΜΒΑΣΙΑΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
830,925105,ΜΟΝΕΜΒΑΣΙΑΣ,9251,ΔΗΜΟΣ,ΜΟΝΕΜΒΑΣΙΑΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
831,925201,ΘΕΡΑΠΝΩΝ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
832,925202,ΚΑΡΥΩΝ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
833,925203,ΜΥΣΤΡΑ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
834,925204,ΟΙΝΟΥΝΤΟΣ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
835,925205,ΠΕΛΛΑΝΑΣ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
836,925206,ΣΠΑΡΤΙΑΤΩΝ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
837,925207,ΦΑΡΙΔΟΣ,9252,ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1004,ΛΑΚΩΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
838,925301,ΑΒΙΑΣ,9253,ΔΗΜΟΣ,ΔΥΤΙΚΗΣ ΜΑΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
839,925302,ΛΕΥΚΤΡΟΥ,9253,ΔΗΜΟΣ,ΔΥΤΙΚΗΣ ΜΑΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
840,925401,ΑΡΙΟΣ,9254,ΔΗΜΟΣ,ΚΑΛΑΜΑΤΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
841,925402,ΑΡΦΑΡΩΝ,9254,ΔΗΜΟΣ,ΚΑΛΑΜΑΤΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
842,925403,ΘΟΥΡΙΑΣ,9254,ΔΗΜΟΣ,ΚΑΛΑΜΑΤΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
843,925404,ΚΑΛΑΜΑΤΑΣ,9254,ΔΗΜΟΣ,ΚΑΛΑΜΑΤΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
844,925501,ΑΙΠΕΙΑΣ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
845,925502,ΑΝΔΡΟΥΣΑΣ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
846,925503,ΑΡΙΣΤΟΜΕΝΟΥΣ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
847,925504,ΒΟΥΦΡΑΔΟΣ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
848,925505,ΙΘΩΜΗΣ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
849,925506,ΜΕΣΣΗΝΗΣ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
850,925507,ΠΕΤΑΛΙΔΙΟΥ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
851,925508,ΤΡΙΚΟΡΦΟΥ,9255,ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
852,925601,ΑΝΔΑΝΙΑΣ,9256,ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
853,925602,ΔΩΡΙΟΥ,9256,ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
854,925603,ΕΙΡΑΣ,9256,ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
855,925604,ΜΕΛΙΓΑΛΑ,9256,ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
856,925605,ΟΙΧΑΛΙΑΣ,9256,ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
857,925701,ΚΟΡΩΝΗΣ,9257,ΔΗΜΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
858,925702,ΜΕΘΩΝΗΣ,9257,ΔΗΜΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
859,925703,ΝΕΣΤΟΡΟΣ,9257,ΔΗΜΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
860,925704,ΠΑΠΑΦΛΕΣΣΑ,9257,ΔΗΜΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
861,925705,ΠΥΛΟΥ,9257,ΔΗΜΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
862,925706,ΧΙΛΙΟΧΩΡΙΩΝ,9257,ΔΗΜΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
863,925801,ΑΕΤΟΥ,9258,ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
864,925802,ΑΥΛΩΝΟΣ,9258,ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
865,925803,ΓΑΡΓΑΛΙΑΝΩΝ,9258,ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
866,925804,ΚΥΠΑΡΙΣΣΙΑΣ,9258,ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
867,925805,ΤΡΙΠΥΛΗΣ,9258,ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
868,925806,ΦΙΛΙΑΤΡΩΝ,9258,ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,1005,ΜΕΣΣΗΝΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
869,925901,ΑΓΙΟΥ ΚΗΡΥΚΟΥ,9259,ΔΗΜΟΣ,ΙΚΑΡΙΑΣ,1101,ΙΚΑΡΙΑΣ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
870,925902,ΕΥΔΗΛΟΥ,9259,ΔΗΜΟΣ,ΙΚΑΡΙΑΣ,1101,ΙΚΑΡΙΑΣ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
871,925903,ΡΑΧΩΝ,9259,ΔΗΜΟΣ,ΙΚΑΡΙΑΣ,1101,ΙΚΑΡΙΑΣ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
872,926001,ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,9260,ΔΗΜΟΣ,ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,1101,ΙΚΑΡΙΑΣ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
873,926101,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
874,926102,ΑΓΙΑΣΟΥ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
875,926103,ΓΕΡΑΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
876,926104,ΕΡΕΣΟΥ - ΑΝΤΙΣΣΗΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
877,926105,ΕΥΕΡΓΕΤΟΥΛΑ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
878,926106,ΚΑΛΛΟΝΗΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
879,926107,ΛΟΥΤΡΟΠΟΛΕΩΣ ΘΕΡΜΗΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
880,926108,ΜΑΝΤΑΜΑΔΟΥ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
881,926109,ΜΗΘΥΜΝΑΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
882,926110,ΜΥΤΙΛΗΝΗΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
883,926111,ΠΕΤΡΑΣ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
884,926112,ΠΛΩΜΑΡΙΟΥ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
885,926113,ΠΟΛΙΧΝΙΤΟΥ,9261,ΔΗΜΟΣ,ΛΕΣΒΟΥ,1102,ΛΕΣΒΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
886,926201,ΑΓΙΟΥ ΕΥΣΤΡΑΤΙΟΥ,9262,ΔΗΜΟΣ,ΑΓΙΟΥ ΕΥΣΤΡΑΤΙΟΥ,1103,ΛΗΜΝΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
887,926301,ΑΤΣΙΚΗΣ,9263,ΔΗΜΟΣ,ΛΗΜΝΟΥ,1103,ΛΗΜΝΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
888,926302,ΜΟΥΔΡΟΥ,9263,ΔΗΜΟΣ,ΛΗΜΝΟΥ,1103,ΛΗΜΝΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
889,926303,ΜΥΡΙΝΑΣ,9263,ΔΗΜΟΣ,ΛΗΜΝΟΥ,1103,ΛΗΜΝΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
890,926304,ΝΕΑΣ ΚΟΥΤΑΛΗΣ,9263,ΔΗΜΟΣ,ΛΗΜΝΟΥ,1103,ΛΗΜΝΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
891,926401,ΒΑΘΕΟΣ,9264,ΔΗΜΟΣ,ΣΑΜΟΥ,1104,ΣΑΜΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
892,926402,ΚΑΡΛΟΒΑΣΙΩΝ,9264,ΔΗΜΟΣ,ΣΑΜΟΥ,1104,ΣΑΜΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
893,926403,ΜΑΡΑΘΟΚΑΜΠΟΥ,9264,ΔΗΜΟΣ,ΣΑΜΟΥ,1104,ΣΑΜΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
894,926404,ΠΥΘΑΓΟΡΕΙΟΥ,9264,ΔΗΜΟΣ,ΣΑΜΟΥ,1104,ΣΑΜΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
895,926501,ΟΙΝΟΥΣΣΩΝ,9265,ΔΗΜΟΣ,ΟΙΝΟΥΣΣΩΝ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
896,926601,ΑΓΙΟΥ ΜΗΝΑ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
897,926602,ΑΜΑΝΗΣ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
898,926603,ΙΩΝΙΑΣ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
899,926604,ΚΑΜΠΟΧΩΡΩΝ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
900,926605,ΚΑΡΔΑΜΥΛΩΝ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
901,926606,ΜΑΣΤΙΧΟΧΩΡΙΩΝ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
902,926607,ΟΜΗΡΟΥΠΟΛΗΣ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
903,926608,ΧΙΟΥ,9266,ΔΗΜΟΣ,ΧΙΟΥ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
904,926701,ΨΑΡΩΝ,9267,ΔΗΜΟΣ,ΨΑΡΩΝ,1105,ΧΙΟΥ,11,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
905,926801,ΑΝΔΡΟΥ,9268,ΔΗΜΟΣ,ΑΝΔΡΟΥ,1201,ΑΝΔΡΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
906,926802,ΚΟΡΘΙΟΥ,9268,ΔΗΜΟΣ,ΑΝΔΡΟΥ,1201,ΑΝΔΡΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
907,926803,ΥΔΡΟΥΣΑΣ,9268,ΔΗΜΟΣ,ΑΝΔΡΟΥ,1201,ΑΝΔΡΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
908,926901,ΑΝΑΦΗΣ,9269,ΔΗΜΟΣ,ΑΝΑΦΗΣ,1202,ΘΗΡΑΣ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
909,927001,ΘΗΡΑΣ,9270,ΔΗΜΟΣ,ΘΗΡΑΣ,1202,ΘΗΡΑΣ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
910,927002,ΟΙΑΣ,9270,ΔΗΜΟΣ,ΘΗΡΑΣ,1202,ΘΗΡΑΣ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
911,927101,ΙΗΤΩΝ,9271,ΔΗΜΟΣ,ΙΗΤΩΝ,1202,ΘΗΡΑΣ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
912,927201,ΣΙΚΙΝΟΥ,9272,ΔΗΜΟΣ,ΣΙΚΙΝΟΥ,1202,ΘΗΡΑΣ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
913,927301,ΦΟΛΕΓΑΝΔΡΟΥ,9273,ΔΗΜΟΣ,ΦΟΛΕΓΑΝΔΡΟΥ,1202,ΘΗΡΑΣ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
914,927401,ΑΓΑΘΟΝΗΣΙΟΥ,9274,ΔΗΜΟΣ,ΑΓΑΘΟΝΗΣΙΟΥ,1203,ΚΑΛΥΜΝΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
915,927501,ΑΣΤΥΠΑΛΑΙΑΣ,9275,ΔΗΜΟΣ,ΑΣΤΥΠΑΛΑΙΑΣ,1203,ΚΑΛΥΜΝΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
916,927601,ΚΑΛΥΜΝΙΩΝ,9276,ΔΗΜΟΣ,ΚΑΛΥΜΝΙΩΝ,1203,ΚΑΛΥΜΝΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
917,927701,ΛΕΙΨΩΝ,9277,ΔΗΜΟΣ,ΛΕΙΨΩΝ,1203,ΚΑΛΥΜΝΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
918,927801,ΛΕΡΟΥ,9278,ΔΗΜΟΣ,ΛΕΡΟΥ,1203,ΚΑΛΥΜΝΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
919,927901,ΠΑΤΜΟΥ,9279,ΔΗΜΟΣ,ΠΑΤΜΟΥ,1203,ΚΑΛΥΜΝΟΥ,12,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
